StatOverview_Full_Data_data,,,,,,,,,,,,,,,
Year,FDAnnotate,FDSuppress,Geography,ID Annotate,ID Rate Lower CI,ID Rate Upper CI,ID Suppress,Number of Records,Fetal Death Rate,Fetal Death State Rate,Fetal Deaths,Infant Death Rate,Infant Death State Rate,Infant Deaths,Live Births
2015,NR,**,Pend Oreille,,,,,1,,5.7,,0,4.8,0,133
2019,NR,**,Wahkiakum,,,,,1,,5.9,,0,4.3,0,21
2018,NR,**,Douglas,,,,,1,,5.9,,0,4.7,0,486
2018,NR,**,Walla Walla,,,,,1,,5.9,,0,4.7,0,604
2017,NR,**,Lincoln,,,,,1,,6.1,,0,3.9,0,107
2016,,,Benton,NR,,,,1,7.2,5.6,20,,4.3,13,2760
2015,,,Whatcom,NR,,,,1,8,5.7,19,,4.8,14,2373
2015,,,Yakima,NR,,,,1,5,5.7,20,,4.8,16,3995
2019,,,Thurston,NR,,,,1,8.2,5.9,25,,4.3,14,3063
2019,,,Yakima,NR,,,,1,5.4,5.9,19,,4.3,10,3489
2018,,,Benton,NR,,,,1,6.7,5.9,17,,4.7,10,2551
2018,,,Kitsap,NR,,,,1,6.3,5.9,19,,4.7,16,2994
2017,,,Benton,NR,,,,1,8.2,6.1,21,,3.9,15,2563
2017,,,Kitsap,NR,,,,1,6.4,6.1,19,,3.9,12,2978
2017,,,Yakima,NR,,,,1,5,6.1,19,,3.9,16,3788
2016,NR,,Kitsap,NR,,,,1,,5.6,16,,4.3,10,3148
2016,NR,,Thurston,NR,,,,1,,5.6,16,,4.3,16,3203
2020,NR,,Kitsap,NR,,,,1,,5.6,16,,4.5,14,2794
2020,NR,,Whatcom,NR,,,,1,,5.6,14,,4.5,12,2003
2019,NR,,Benton,NR,,,,1,,5.9,15,,4.3,14,2533
2016,NR,**,Grant,NR,,,,1,,5.6,,,4.3,11,1472
2015,NR,**,Benton,NR,,,,1,,5.7,,,4.8,15,2668
2015,NR,**,Lewis,NR,,,,1,,5.7,,,4.8,14,892
2019,NR,**,Grant,NR,,,,1,,5.9,,,4.3,10,1428
2017,NR,**,Cowlitz,NR,,,,1,,6.1,,,3.9,12,1294
2016,,,Lincoln,NR,,,**,1,0,5.6,0,,4.3,,101
2016,,,Whatcom,NR,,,**,1,8.8,5.6,20,,4.3,,2279
2020,,,Ferry,NR,,,**,1,0,5.6,0,,4.5,,64
2020,,,Whitman,NR,,,**,1,0,5.6,0,,4.5,,378
2015,,,Lincoln,NR,,,**,1,0,5.7,0,,4.8,,97
2015,,,Pacific,NR,,,**,1,0,5.7,0,,4.8,,193
2015,,,Skagit,NR,,,**,1,12.5,5.7,18,,4.8,,1442
2015,,,Whitman,NR,,,**,1,0,5.7,0,,4.8,,444
2019,,,Asotin,NR,,,**,1,0,5.9,0,,4.3,,217
2019,,,Columbia,NR,,,**,1,0,5.9,0,,4.3,,30
2019,,,Douglas,NR,,,**,1,0,5.9,0,,4.3,,480
2019,,,Lincoln,NR,,,**,1,0,5.9,0,,4.3,,89
2019,,,San Juan,NR,,,**,1,0,5.9,0,,4.3,,100
2019,,,Whatcom,NR,,,**,1,10,5.9,20,,4.3,,1992
2018,,,Ferry,NR,,,**,1,0,5.9,0,,4.7,,64
2018,,,Garfield,NR,,,**,1,0,5.9,0,,4.7,,23
2018,,,Pacific,NR,,,**,1,0,5.9,0,,4.7,,172
2018,,,Skamania,NR,,,**,1,0,5.9,0,,4.7,,93
2018,,,Wahkiakum,NR,,,**,1,0,5.9,0,,4.7,,36
2017,,,Ferry,NR,,,**,1,0,6.1,0,,3.9,,71
2017,,,Kittitas,NR,,,**,1,0,6.1,0,,3.9,,420
2017,,,Klickitat,NR,,,**,1,0,6.1,0,,3.9,,216
2017,,,Stevens,NR,,,**,1,0,6.1,0,,3.9,,432
2016,NR,,Skagit,NR,,,**,1,,5.6,12,,4.3,,1515
2020,NR,,Grant,NR,,,**,1,,5.6,10,,4.5,,1381
2015,NR,,Franklin,NR,,,**,1,,5.7,10,,4.8,,1669
2015,NR,,Grant,NR,,,**,1,,5.7,12,,4.8,,1501
2019,NR,,Lewis,NR,,,**,1,,5.9,11,,4.3,,922
2018,NR,,Skagit,NR,,,**,1,,5.9,10,,4.7,,1387
2018,NR,,Whatcom,NR,,,**,1,,5.9,13,,4.7,,2161
2017,NR,,Grant,NR,,,**,1,,6.1,10,,3.9,,1444
2017,NR,,Skagit,NR,,,**,1,,6.1,10,,3.9,,1430
2017,NR,,Thurston,NR,,,**,1,,6.1,14,,3.9,,3071
2017,NR,,Whatcom,NR,,,**,1,,6.1,15,,3.9,,2164
2016,NR,**,Adams,NR,,,**,1,,5.6,,,4.3,,374
2016,NR,**,Asotin,NR,,,**,1,,5.6,,,4.3,,231
2016,NR,**,Chelan,NR,,,**,1,,5.6,,,4.3,,924
2016,NR,**,Cowlitz,NR,,,**,1,,5.6,,,4.3,,1285
2016,NR,**,Douglas,NR,,,**,1,,5.6,,,4.3,,516
2016,NR,**,Franklin,NR,,,**,1,,5.6,,,4.3,,1635
2016,NR,**,Grays Harbor,NR,,,**,1,,5.6,,,4.3,,770
2016,NR,**,Island,NR,,,**,1,,5.6,,,4.3,,945
2016,NR,**,Jefferson,NR,,,**,1,,5.6,,,4.3,,192
2016,NR,**,Kittitas,NR,,,**,1,,5.6,,,4.3,,406
2016,NR,**,Lewis,NR,,,**,1,,5.6,,,4.3,,970
2016,NR,**,Mason,NR,,,**,1,,5.6,,,4.3,,669
2016,NR,**,Okanogan,NR,,,**,1,,5.6,,,4.3,,510
2016,NR,**,Pacific,NR,,,**,1,,5.6,,,4.3,,203
2016,NR,**,Pend Oreille,NR,,,**,1,,5.6,,,4.3,,117
2016,NR,**,Walla Walla,NR,,,**,1,,5.6,,,4.3,,661
2020,NR,**,Adams,NR,,,**,1,,5.6,,,4.5,,328
2020,NR,**,Asotin,NR,,,**,1,,5.6,,,4.5,,212
2020,NR,**,Chelan,NR,,,**,1,,5.6,,,4.5,,794
2020,NR,**,Clallam,NR,,,**,1,,5.6,,,4.5,,606
2020,NR,**,Cowlitz,NR,,,**,1,,5.6,,,4.5,,1236
2020,NR,**,Douglas,NR,,,**,1,,5.6,,,4.5,,465
2020,NR,**,Franklin,NR,,,**,1,,5.6,,,4.5,,1477
2020,NR,**,Grays Harbor,NR,,,**,1,,5.6,,,4.5,,683
2020,NR,**,Island,NR,,,**,1,,5.6,,,4.5,,787
2020,NR,**,Kittitas,NR,,,**,1,,5.6,,,4.5,,392
2020,NR,**,Klickitat,NR,,,**,1,,5.6,,,4.5,,202
2020,NR,**,Lewis,NR,,,**,1,,5.6,,,4.5,,890
2020,NR,**,Mason,NR,,,**,1,,5.6,,,4.5,,669
2020,NR,**,Okanogan,NR,,,**,1,,5.6,,,4.5,,419
2020,NR,**,Pend Oreille,NR,,,**,1,,5.6,,,4.5,,110
2020,NR,**,Skagit,NR,,,**,1,,5.6,,,4.5,,1350
2020,NR,**,Skamania,NR,,,**,1,,5.6,,,4.5,,109
2020,NR,**,Walla Walla,NR,,,**,1,,5.6,,,4.5,,559
2015,NR,**,Asotin,NR,,,**,1,,5.7,,,4.8,,228
2015,NR,**,Chelan,NR,,,**,1,,5.7,,,4.8,,954
2015,NR,**,Clallam,NR,,,**,1,,5.7,,,4.8,,672
2015,NR,**,Cowlitz,NR,,,**,1,,5.7,,,4.8,,1233
2015,NR,**,Douglas,NR,,,**,1,,5.7,,,4.8,,549
2015,NR,**,Grays Harbor,NR,,,**,1,,5.7,,,4.8,,779
2015,NR,**,Island,NR,,,**,1,,5.7,,,4.8,,952
2015,NR,**,Jefferson,NR,,,**,1,,5.7,,,4.8,,187
2015,NR,**,Kittitas,NR,,,**,1,,5.7,,,4.8,,422
2015,NR,**,Mason,NR,,,**,1,,5.7,,,4.8,,627
2015,NR,**,Okanogan,NR,,,**,1,,5.7,,,4.8,,490
2015,NR,**,San Juan,NR,,,**,1,,5.7,,,4.8,,85
2015,NR,**,Stevens,NR,,,**,1,,5.7,,,4.8,,431
2015,NR,**,Walla Walla,NR,,,**,1,,5.7,,,4.8,,674
2019,NR,**,Adams,NR,,,**,1,,5.9,,,4.3,,380
2019,NR,**,Chelan,NR,,,**,1,,5.9,,,4.3,,882
2019,NR,**,Clallam,NR,,,**,1,,5.9,,,4.3,,587
2019,NR,**,Cowlitz,NR,,,**,1,,5.9,,,4.3,,1238
2019,NR,**,Ferry,NR,,,**,1,,5.9,,,4.3,,70
2019,NR,**,Franklin,NR,,,**,1,,5.9,,,4.3,,1524
2019,NR,**,Grays Harbor,NR,,,**,1,,5.9,,,4.3,,714
2019,NR,**,Island,NR,,,**,1,,5.9,,,4.3,,894
2019,NR,**,Jefferson,NR,,,**,1,,5.9,,,4.3,,199
2019,NR,**,Kittitas,NR,,,**,1,,5.9,,,4.3,,394
2019,NR,**,Mason,NR,,,**,1,,5.9,,,4.3,,620
2019,NR,**,Okanogan,NR,,,**,1,,5.9,,,4.3,,459
2019,NR,**,Pend Oreille,NR,,,**,1,,5.9,,,4.3,,116
2019,NR,**,Skagit,NR,,,**,1,,5.9,,,4.3,,1392
2019,NR,**,Skamania,NR,,,**,1,,5.9,,,4.3,,100
2019,NR,**,Stevens,NR,,,**,1,,5.9,,,4.3,,375
2019,NR,**,Walla Walla,NR,,,**,1,,5.9,,,4.3,,618
2019,NR,**,Whitman,NR,,,**,1,,5.9,,,4.3,,348
2018,NR,**,Adams,NR,,,**,1,,5.9,,,4.7,,384
2018,NR,**,Asotin,NR,,,**,1,,5.9,,,4.7,,256
2018,NR,**,Chelan,NR,,,**,1,,5.9,,,4.7,,852
2018,NR,**,Clallam,NR,,,**,1,,5.9,,,4.7,,598
2018,NR,**,Cowlitz,NR,,,**,1,,5.9,,,4.7,,1234
2018,NR,**,Franklin,NR,,,**,1,,5.9,,,4.7,,1512
2018,NR,**,Grant,NR,,,**,1,,5.9,,,4.7,,1495
2018,NR,**,Grays Harbor,NR,,,**,1,,5.9,,,4.7,,756
2018,NR,**,Island,NR,,,**,1,,5.9,,,4.7,,878
2018,NR,**,Jefferson,NR,,,**,1,,5.9,,,4.7,,187
2018,NR,**,Kittitas,NR,,,**,1,,5.9,,,4.7,,409
2018,NR,**,Klickitat,NR,,,**,1,,5.9,,,4.7,,216
2018,NR,**,Lewis,NR,,,**,1,,5.9,,,4.7,,879
2018,NR,**,Mason,NR,,,**,1,,5.9,,,4.7,,634
2018,NR,**,Okanogan,NR,,,**,1,,5.9,,,4.7,,472
2018,NR,**,Pend Oreille,NR,,,**,1,,5.9,,,4.7,,114
2018,NR,**,Stevens,NR,,,**,1,,5.9,,,4.7,,429
2018,NR,**,Whitman,NR,,,**,1,,5.9,,,4.7,,361
2017,NR,**,Adams,NR,,,**,1,,6.1,,,3.9,,392
2017,NR,**,Asotin,NR,,,**,1,,6.1,,,3.9,,182
2017,NR,**,Chelan,NR,,,**,1,,6.1,,,3.9,,851
2017,NR,**,Clallam,NR,,,**,1,,6.1,,,3.9,,661
2017,NR,**,Douglas,NR,,,**,1,,6.1,,,3.9,,560
2017,NR,**,Franklin,NR,,,**,1,,6.1,,,3.9,,1574
2017,NR,**,Grays Harbor,NR,,,**,1,,6.1,,,3.9,,699
2017,NR,**,Island,NR,,,**,1,,6.1,,,3.9,,935
2017,NR,**,Jefferson,NR,,,**,1,,6.1,,,3.9,,165
2017,NR,**,Lewis,NR,,,**,1,,6.1,,,3.9,,883
2017,NR,**,Mason,NR,,,**,1,,6.1,,,3.9,,643
2017,NR,**,Okanogan,NR,,,**,1,,6.1,,,3.9,,503
2017,NR,**,Pacific,NR,,,**,1,,6.1,,,3.9,,177
2017,NR,**,Pend Oreille,NR,,,**,1,,6.1,,,3.9,,120
2017,NR,**,Walla Walla,NR,,,**,1,,6.1,,,3.9,,613
